/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_09_794.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_09_794.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_09_794.jpg, 0, 0, 0, 7.911054E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_09_896.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_09_896.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_09_896.jpg, 0, 0, 0, 7.961522E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_09_997.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_09_997.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_09_997.jpg, 0, 0, 0, 8.044665E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_099.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_099.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_099.jpg, 0, 0, 0, 7.982114E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_201.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_201.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_201.jpg, 0, 0, 0, 7.828068E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_305.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_305.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_305.jpg, 0, 0, 0, 7.827444E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_408.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_408.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_408.jpg, 0, 0, 0, 7.836493E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_509.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_509.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_509.jpg, 0, 0, 0, 7.893032E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_611.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_611.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_611.jpg, 0, 0, 0, 7.891327E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_712.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_712.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_712.jpg, 0, 0, 0, 7.834045E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_814.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_814.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_814.jpg, 0, 0, 0, 7.829918E-05
/Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/center_2019_01_23_21_01_10_914.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/left_2019_01_23_21_01_10_914.jpg, /Users/xingyang/Desktop/AutoDriving/Final/Data/IMG/right_2019_01_23_21_01_10_914.jpg, 0, 0, 0, 7.805465E-05
